Customer_ID,Recency,Frequency,Monetary,Cluster
CUST_01518,56,6,4960.219999999999,0
CUST_01519,418,1,338.1,1
CUST_01520,110,3,5010.21,0
CUST_01521,131,3,716.88,1
CUST_01522,87,3,6606.4400000000005,0
CUST_01523,48,9,4877.35,0
CUST_01524,124,4,3291.5299999999997,0
CUST_01525,319,1,143.38,1
CUST_01526,219,1,748.9,1
CUST_01527,42,5,17642.83,0
CUST_01528,81,1,1032.57,1
CUST_01529,143,3,1392.35,1
CUST_01530,282,1,100.49,1
CUST_01531,214,3,519.39,1
CUST_01532,123,2,760.12,1
CUST_01533,7,3,2614.17,0
CUST_01534,17,1,707.97,1
CUST_01535,109,3,3368.55,0
CUST_01536,334,2,5419.69,1
CUST_01537,8,6,12384.09,0
CUST_01538,45,9,5426.32,0
CUST_01539,320,2,158.96,1
CUST_01540,330,1,8530.4,1
CUST_01541,375,1,2309.4,1
CUST_01542,14,3,2485.48,0
CUST_01543,67,3,4263.37,0
CUST_01544,121,2,1049.79,1
CUST_01545,26,2,968.9399999999999,1
CUST_01546,66,3,650.58,1
CUST_01547,13,4,3143.85,0
CUST_01548,57,8,5292.26,0
CUST_01549,6,5,13348.1,0
CUST_01550,200,2,3374.46,1
CUST_01551,15,2,3168.75,0
CUST_01552,110,3,948.63,1
CUST_01553,117,1,3179.82,1
CUST_01554,37,6,3562.77,0
CUST_01555,50,1,1663.17,1
CUST_01556,379,2,4539.3,1
CUST_01557,135,4,6007.92,0
CUST_01558,11,5,12753.4,0
CUST_01559,56,4,2079.16,0
CUST_01560,6,8,2720.1,0
CUST_01561,6,3,15423.039999999999,0
CUST_01562,9,6,20035.94,0
CUST_01563,94,2,428.9,1
CUST_01564,136,3,3961.1800000000003,0
CUST_01565,29,3,849.6,0
CUST_01566,181,1,2671.96,1
CUST_01567,18,3,534.26,0
CUST_01568,280,1,1778.32,1
CUST_01569,18,3,1122.94,0
CUST_01570,101,2,11421.7,0
CUST_01571,28,4,1182.49,0
CUST_01572,101,9,8133.74,0
CUST_01573,3,2,50628.15,0
CUST_01574,56,3,1189.93,1
CUST_01575,199,3,409.42,1
CUST_01576,175,3,10467.8,0
CUST_01577,48,7,797.35,0
CUST_01578,394,1,16999.5,1
CUST_01579,98,10,11849.67,0
CUST_01580,61,1,46.52,1
CUST_01581,340,2,499.25,1
CUST_01582,147,6,8717.36,0
CUST_01583,245,1,118.92,1
CUST_01584,84,3,1131.1299999999999,1
CUST_01585,56,6,7779.780000000001,0
CUST_01586,44,6,12558.11,0
CUST_01587,378,2,902.69,1
CUST_01588,75,3,1560.3300000000002,1
CUST_01589,95,4,10523.35,0
CUST_01590,326,2,19134.350000000002,1
CUST_01591,108,5,7479.650000000001,0
CUST_01592,72,6,5865.1900000000005,0
CUST_01593,52,4,5333.83,0
CUST_01594,21,10,4584.62,0
CUST_01595,130,3,6014.27,0
CUST_01596,23,2,317.64,1
CUST_01597,197,2,18121.7,0
CUST_01598,170,1,182.26,1
CUST_01599,307,2,891.8399999999999,1
CUST_01600,9,4,16287.83,0
CUST_01601,188,1,168.53,1
CUST_01602,96,7,1769.4299999999998,0
CUST_01603,62,2,1930.9099999999999,1
CUST_01604,305,1,5879.99,1
CUST_01605,325,1,79.35,1
CUST_01606,340,1,391.36,1
CUST_01607,379,3,2149.34,1
CUST_01608,314,2,159.54,1
CUST_01609,145,3,2121.0,1
CUST_01610,207,1,434.57,1
CUST_01611,86,2,1915.44,1
CUST_01612,14,2,2238.28,0
CUST_01613,90,5,951.38,0
CUST_01614,90,5,6376.92,0
CUST_01615,185,3,1161.02,1
CUST_01616,265,1,1143.72,1
CUST_01617,232,1,361.78,1
CUST_01618,256,3,7114.42,0
CUST_01619,307,1,125.76,1
CUST_01620,148,1,59.95,1
CUST_01621,53,1,839.52,1
CUST_01622,233,3,2881.36,1
CUST_01623,260,2,267.03,1
CUST_01624,80,6,17034.61,0
CUST_01625,129,3,4195.55,0
CUST_01626,186,3,3389.12,1
CUST_01627,59,2,658.7,1
CUST_01628,370,2,647.05,1
CUST_01629,329,1,220.01,1
CUST_01630,69,3,3405.15,0
CUST_01631,126,3,3062.5200000000004,1
CUST_01632,251,4,1191.22,1
CUST_01633,62,5,13860.95,0
CUST_01634,118,2,664.3900000000001,1
CUST_01635,7,3,7377.57,0
CUST_01636,3,6,2506.65,0
CUST_01637,277,3,770.7,1
CUST_01638,390,2,4846.0599999999995,1
CUST_01639,237,4,1816.51,1
CUST_01640,59,5,4744.07,0
CUST_01641,382,1,297.96,1
CUST_01642,135,5,2950.05,0
CUST_01643,147,3,540.1,1
CUST_01644,22,7,10510.86,0
CUST_01645,29,4,1146.22,0
CUST_01646,415,1,326.45,1
CUST_01647,101,4,5173.51,0
CUST_01648,19,6,2291.05,0
CUST_01649,104,5,1695.47,0
CUST_01650,20,3,632.5,0
CUST_01651,35,7,9925.92,0
CUST_01652,125,2,5755.41,1
CUST_01653,150,2,3891.2599999999998,1
CUST_01654,410,1,2605.35,1
CUST_01655,42,1,425.02,1
CUST_01656,67,5,2716.4500000000003,0
CUST_01657,41,2,236.13,1
CUST_01658,221,1,183.36,1
CUST_01659,225,2,657.65,1
CUST_01660,89,2,3945.52,1
CUST_01661,49,2,635.1700000000001,1
CUST_01662,71,8,12941.81,0
CUST_01663,5,4,1269.99,0
CUST_01664,329,2,653.8399999999999,1
CUST_01665,87,2,785.46,1
CUST_01666,330,2,481.45000000000005,1
CUST_01667,195,4,8014.280000000001,0
CUST_01668,56,3,3063.41,0
CUST_01669,145,3,11876.57,0
CUST_01670,5,2,922.0200000000001,0
CUST_01671,180,4,4361.99,0
CUST_01672,4,5,13805.449999999999,0
CUST_01673,38,8,15520.9,0
CUST_01674,368,1,2887.12,1
CUST_01675,183,2,2938.2400000000002,1
CUST_01676,101,3,15970.85,0
CUST_01677,213,2,1475.42,1
CUST_01678,38,1,3119.14,1
CUST_01679,147,2,9139.32,1
CUST_01680,290,2,2871.64,1
CUST_01681,99,1,420.43,1
CUST_01682,66,10,6633.22,0
CUST_01683,139,1,2847.85,1
CUST_01684,51,3,773.47,1
CUST_01685,224,3,3825.6499999999996,1
CUST_01686,98,3,625.06,1
CUST_01687,262,4,6368.79,0
CUST_01688,124,3,540.72,1
CUST_01689,270,2,5705.780000000001,1
CUST_01690,6,2,1140.0300000000002,0
CUST_01691,28,4,3310.31,0
CUST_01692,10,10,8738.84,0
CUST_01693,129,5,5272.039999999999,0
CUST_01694,82,2,369.53999999999996,1
CUST_01695,60,8,4495.139999999999,0
CUST_01696,102,1,1904.65,1
CUST_01697,73,2,1136.69,1
CUST_01698,151,4,1511.6200000000003,1
CUST_01699,106,3,11059.220000000001,0
CUST_01700,172,2,12536.23,0
CUST_01701,135,5,3795.5500000000006,0
CUST_01702,39,2,3934.92,0
CUST_01703,63,3,1149.1499999999999,1
CUST_01704,76,4,845.55,1
CUST_01705,19,1,96.92,1
CUST_01706,148,1,365.58,1
CUST_01707,26,6,4351.96,0
CUST_01708,51,2,3712.06,0
CUST_01709,379,2,863.3299999999999,1
CUST_01710,59,3,591.7,1
CUST_01711,77,4,10336.96,0
CUST_01712,234,2,1171.6100000000001,1
CUST_01713,128,1,77.24,1
CUST_01714,80,5,1541.78,0
CUST_01715,432,1,9509.56,1
CUST_01716,325,1,849.93,1
CUST_01717,174,3,5408.92,0
CUST_01718,4,1,75.78,1
CUST_01719,190,2,11182.01,1
CUST_01720,72,6,7092.41,0
CUST_01721,17,2,427.77,1
CUST_01722,86,1,126.04,1
CUST_01723,7,2,922.4200000000001,0
CUST_01724,333,2,234.20999999999998,1
CUST_01725,114,4,3293.03,0
CUST_01726,190,3,4887.759999999999,1
CUST_01727,19,6,7457.889999999999,0
CUST_01728,171,3,3187.34,1
CUST_01729,112,1,252.29,1
CUST_01730,323,1,801.42,1
CUST_01731,100,5,4477.55,0
CUST_01732,382,1,1450.22,1
CUST_01733,65,6,7897.490000000001,0
CUST_01734,15,8,6154.68,0
CUST_01735,166,2,1416.12,1
CUST_01736,338,3,689.7,1
CUST_01737,140,2,836.49,1
CUST_01738,23,6,4728.26,0
CUST_01739,107,3,3012.4700000000003,0
CUST_01740,86,3,4321.8,0
CUST_01741,101,1,268.4,1
CUST_01742,25,9,6804.28,0
CUST_01743,360,2,3498.17,1
CUST_01744,4,10,4478.59,0
CUST_01745,33,2,1946.0600000000002,1
CUST_01746,34,3,5042.94,0
CUST_01747,1,1,138.41,1
CUST_01748,31,6,4439.01,0
CUST_01749,2,4,5097.71,0
CUST_01750,5,4,1646.36,0
CUST_01751,173,1,134.7,1
CUST_01752,78,3,1854.7200000000003,1
CUST_01753,59,7,9302.449999999999,0
CUST_01754,210,3,685.21,1
CUST_01755,10,2,351.52,1
CUST_01756,92,3,11843.630000000001,0
CUST_01757,118,1,610.62,1
CUST_01758,7,5,5818.46,0
CUST_01759,21,5,3109.86,0
CUST_01760,146,4,7152.14,0
CUST_01761,6,6,6538.05,0
CUST_01762,138,3,532.27,1
CUST_01763,44,1,501.75,1
CUST_01764,125,1,65.48,1
CUST_01765,39,2,1099.75,1
CUST_01766,263,2,555.12,1
CUST_01767,23,2,1294.1799999999998,1
CUST_01768,5,4,2047.75,0
CUST_01769,422,1,58.04,1
CUST_01770,115,2,269.15,1
CUST_01771,324,2,807.09,1
CUST_01772,1,4,1522.55,0
CUST_01773,134,2,994.44,1
CUST_01774,198,3,544.72,1
CUST_01775,98,5,3149.23,0
CUST_01776,1,10,6268.67,0
CUST_01777,40,3,3794.4,0
CUST_01778,336,1,224.0,1
CUST_01779,62,6,8006.74,0
CUST_01780,146,3,949.04,1
CUST_01781,28,7,6501.05,0
CUST_01782,129,7,4976.92,0
CUST_01783,60,3,4207.53,0
CUST_01784,51,3,1750.01,0
CUST_01785,32,7,18620.87,0
CUST_01786,203,5,1436.2,0
CUST_01787,117,10,11068.92,0
CUST_01788,393,1,177.04,1
CUST_01789,429,1,107.2,1
CUST_01790,130,2,7756.98,1
CUST_01791,235,2,5491.08,1
CUST_01792,130,2,4042.25,1
CUST_01793,60,1,242.32,1
CUST_01794,152,2,4148.67,1
CUST_01795,424,1,1277.01,1
CUST_01796,1,6,10010.659999999998,0
CUST_01797,347,1,1531.8,1
CUST_01798,156,4,3683.0600000000004,0
CUST_01799,131,1,478.5,1
CUST_01800,63,5,5610.5599999999995,0
CUST_01801,38,2,5375.01,0
CUST_01802,154,2,2454.27,1
CUST_01803,369,2,209.64000000000001,1
CUST_01804,71,3,11926.81,0
CUST_01805,45,4,2259.84,0
CUST_01806,297,3,5931.88,1
CUST_01807,175,3,684.36,1
CUST_01808,132,4,2035.0100000000002,0
CUST_01809,39,2,1129.9299999999998,1
CUST_01810,103,2,1654.19,1
CUST_01811,111,3,3715.19,0
CUST_01812,33,4,6708.21,0
CUST_01813,5,5,3249.46,0
CUST_01814,101,2,1177.6599999999999,1
CUST_01815,232,1,278.26,1
CUST_01816,4,9,36557.270000000004,0
CUST_01817,5,4,2925.05,0
CUST_01818,187,3,5081.17,0
CUST_01819,93,2,578.91,1
CUST_01820,85,6,3652.6,0
CUST_01821,115,3,1485.25,1
CUST_01822,56,3,5681.09,0
CUST_01823,170,2,644.52,1
CUST_01824,164,3,1282.33,1
CUST_01825,1,1,1085.45,0
CUST_01826,91,2,984.82,1
CUST_01827,6,4,7032.049999999999,0
CUST_01828,240,2,3087.64,1
CUST_01829,367,1,380.54,1
CUST_01830,58,6,9596.83,0
CUST_01831,13,9,23476.109999999997,0
CUST_01832,7,3,4634.0,0
CUST_01833,25,2,1347.6699999999998,1
CUST_01834,138,2,2463.7900000000004,1
CUST_01835,32,6,7958.08,0
CUST_01836,348,1,478.03,1
CUST_01837,224,2,3966.1899999999996,1
CUST_01838,26,4,3917.91,0
CUST_01839,71,7,5187.17,0
CUST_01840,242,4,1544.12,1
CUST_01841,16,2,830.4000000000001,1
CUST_01842,175,2,878.22,1
CUST_01843,15,9,7139.67,0
CUST_01844,85,2,653.64,1
CUST_01845,279,2,2125.8,1
CUST_01846,435,1,282.04,1
CUST_01847,47,8,18786.75,0
CUST_01848,121,3,626.51,1
CUST_01849,20,7,14306.09,0
CUST_01850,431,1,974.55,1
CUST_01851,302,1,150.75,1
CUST_01852,228,3,2240.9,1
CUST_01853,219,1,576.55,1
CUST_01854,135,2,615.74,1
CUST_01855,415,1,832.53,1
CUST_01856,94,1,455.35,1
CUST_01857,99,2,6541.15,1
CUST_01858,206,1,386.85,1
CUST_01859,4,3,439.09,0
CUST_01860,15,9,5794.23,0
CUST_01861,136,2,6888.34,1
CUST_01862,202,2,568.4399999999999,1
CUST_01863,192,3,9654.29,0
CUST_01864,133,7,29280.8,0
CUST_01865,321,2,2775.16,1
CUST_01866,57,2,389.42,1
CUST_01867,33,6,12011.859999999999,0
CUST_01868,126,1,457.71,1
CUST_01869,66,6,10581.26,0
CUST_01870,27,4,2089.61,0
CUST_01871,37,1,141.71,1
CUST_01872,82,6,4595.91,0
CUST_01873,168,5,7726.360000000001,0
CUST_01874,25,2,663.16,1
CUST_01875,5,1,144.78,1
CUST_01876,198,2,910.9699999999999,1
CUST_01877,181,1,412.8,1
CUST_01878,278,3,1441.95,1
CUST_01879,106,2,3074.6499999999996,1
CUST_01880,20,9,6982.0599999999995,0
CUST_01881,160,2,2979.64,1
CUST_01882,7,10,24239.64,0
CUST_01883,128,2,695.1600000000001,1
CUST_01884,9,9,5625.549999999999,0
CUST_01885,6,5,13013.22,0
CUST_01886,198,3,1737.68,1
CUST_01887,36,9,10427.48,0
CUST_01888,191,6,5398.06,0
CUST_01889,171,1,9219.16,1
CUST_01890,175,3,3495.2599999999998,1
CUST_01891,108,5,995.5899999999999,0
CUST_01892,153,3,1262.29,1
CUST_01893,274,3,2745.5,1
CUST_01894,135,2,682.23,1
CUST_01895,65,3,2086.5,0
CUST_01896,7,5,8667.34,0
CUST_01897,67,2,239.35,1
CUST_01898,306,2,603.26,1
CUST_01899,171,1,101.52,1
CUST_01900,14,1,791.76,1
CUST_01901,63,4,8970.18,0
CUST_01902,21,7,2793.46,0
CUST_01903,11,3,6098.37,0
CUST_01904,17,8,7880.87,0
CUST_01905,93,2,1709.1000000000001,1
CUST_01906,9,8,9490.36,0
CUST_01907,74,2,1263.55,1
CUST_01908,11,3,789.36,0
CUST_01909,97,3,2626.53,0
CUST_01910,110,2,2039.22,1
CUST_01911,11,2,831.75,0
CUST_01912,8,5,2976.9300000000003,0
CUST_01913,119,3,3296.04,0
CUST_01914,158,7,5242.8,0
CUST_01915,142,1,616.06,1
CUST_01916,124,3,499.64,1
CUST_01917,101,4,3379.07,0
CUST_01918,140,2,1697.3400000000001,1
CUST_01919,234,3,1175.38,1
CUST_01920,143,3,594.79,1
CUST_01921,117,2,2087.08,1
CUST_01922,164,4,2102.04,0
CUST_01923,92,2,5245.63,1
CUST_01924,156,3,4940.56,0
CUST_01925,47,9,6541.0,0
CUST_01926,139,1,2278.65,1
CUST_01927,331,1,355.75,1
CUST_01928,176,1,7538.75,1
CUST_01929,9,1,405.76,1
CUST_01930,12,6,9676.3,0
CUST_01931,36,6,8387.04,0
CUST_01932,79,2,330.92,1
CUST_01933,49,6,5375.719999999999,0
CUST_01934,1,7,8146.610000000001,0
CUST_01935,47,8,10244.84,0
CUST_01936,110,3,2397.65,1
CUST_01937,75,3,556.95,1
CUST_01938,23,5,1807.8300000000002,0
CUST_01939,116,2,934.9399999999999,1
CUST_01940,68,3,581.49,1
CUST_01941,6,5,20414.829999999998,0
CUST_01942,6,3,3922.08,0
CUST_01943,10,9,5977.07,0
CUST_01944,111,5,4038.0,0
CUST_01945,276,1,2815.7,1
CUST_01946,13,3,635.21,0
CUST_01947,241,4,3670.04,0
CUST_01948,244,3,1282.03,1
CUST_01949,371,2,1671.3899999999999,1
CUST_01950,319,1,184.2,1
CUST_01951,102,3,2542.7799999999997,1
CUST_01952,188,2,1124.04,1
CUST_01953,65,2,163.35,1
CUST_01954,95,3,1161.48,1
CUST_01955,394,2,2883.65,1
CUST_01956,418,1,264.19,1
CUST_01957,42,3,868.6600000000001,1
CUST_01958,91,1,1842.55,1
CUST_01959,10,3,3693.63,0
CUST_01960,4,5,6368.47,0
CUST_01961,4,6,6723.740000000001,0
CUST_01962,22,6,3786.49,0
CUST_01963,76,3,4028.85,0
CUST_01964,30,3,4021.09,0
CUST_01965,245,1,1891.53,1
CUST_01966,7,7,3696.6,0
CUST_01967,71,2,2159.79,1
CUST_01968,241,1,915.6,1
CUST_01969,80,2,2637.5600000000004,1
CUST_01970,5,8,7776.299999999999,0
CUST_01971,116,3,575.98,1
CUST_01972,37,5,3738.91,0
CUST_01973,121,2,1219.59,1
CUST_01974,80,2,812.13,1
CUST_01975,26,7,5716.719999999999,0
CUST_01976,183,2,2047.25,1
CUST_01977,364,1,99.84,1
CUST_01978,11,2,424.35,1
CUST_01979,206,2,222.47,1
CUST_01980,52,4,1429.6399999999999,0
CUST_01981,20,6,2919.13,0
CUST_01982,6,3,4613.44,0
CUST_01983,13,9,10627.8,0
CUST_01984,166,4,1820.65,1
CUST_01985,24,3,2011.4,0
CUST_01986,11,6,5233.11,0
CUST_01987,66,3,571.51,1
CUST_01988,40,4,9472.3,0
CUST_01989,366,1,6545.96,1
CUST_01990,197,1,1886.52,1
CUST_01991,117,2,2731.85,1
CUST_01992,426,1,95.46,1
CUST_01993,7,5,2171.82,0
CUST_01994,192,4,13692.51,0
CUST_01995,50,3,654.24,1
CUST_01996,114,1,80.04,1
CUST_01997,18,3,2824.46,0
CUST_01998,29,1,324.76,1
CUST_01999,208,1,649.98,1
CUST_02000,147,1,2285.3,1
CUST_02001,159,2,1617.05,1
CUST_02002,56,5,6195.59,0
CUST_02003,61,4,4238.0199999999995,0
CUST_02004,53,10,20252.48,0
CUST_02005,86,2,758.3599999999999,1
CUST_02006,259,3,1279.11,1
CUST_02007,205,2,1329.54,1
CUST_02008,97,4,2387.67,0
CUST_02009,90,1,226.01,1
CUST_02010,45,7,8722.03,0
CUST_02011,354,1,321.33,1
CUST_02012,19,9,10749.95,0
CUST_02013,77,2,517.5799999999999,1
CUST_02014,1,4,9787.650000000001,0
CUST_02015,73,3,2621.87,0
CUST_02016,432,1,172.48,1
CUST_02017,161,2,3099.41,1
CUST_02018,272,5,3942.68,0
CUST_02019,88,6,10309.460000000001,0
CUST_02020,14,4,1319.56,0
CUST_02021,113,3,2310.89,1
CUST_02022,161,2,1222.71,1
CUST_02023,93,6,4284.03,0
CUST_02024,212,4,2879.4399999999996,0
CUST_02025,25,9,9842.5,0
CUST_02026,93,1,1321.1,1
CUST_02027,217,3,1120.42,1
CUST_02028,53,10,4846.83,0
CUST_02029,71,2,6993.24,0
CUST_02030,361,1,308.63,1
CUST_02031,31,2,285.64,1
CUST_02032,153,4,5453.16,0
CUST_02033,19,4,2683.91,0
CUST_02034,181,2,2470.3399999999997,1
CUST_02035,123,3,3598.01,0
CUST_02036,109,2,5249.61,1
CUST_02037,21,9,3716.9300000000003,0
CUST_02038,209,2,3537.31,1
CUST_02039,60,4,1265.68,0
CUST_02040,268,2,186.15,1
CUST_02041,184,1,5863.32,1
CUST_02042,204,6,4160.38,0
CUST_02043,100,1,630.84,1
CUST_02044,81,5,2594.41,0
CUST_02045,158,2,2044.65,1
CUST_02046,217,2,1000.3399999999999,1
CUST_02047,158,2,19525.55,0
CUST_02048,17,3,3592.79,0
CUST_02049,35,5,1472.93,0
CUST_02050,39,3,1911.8600000000001,0
CUST_02051,161,1,747.84,1
CUST_02052,199,1,2393.01,1
CUST_02053,20,2,278.7,1
CUST_02054,158,1,120.18,1
CUST_02055,21,7,11766.65,0
CUST_02056,94,1,1194.35,1
CUST_02057,180,2,527.34,1
CUST_02058,247,1,868.8,1
CUST_02059,398,1,3066.46,1
CUST_02060,47,4,4816.33,0
CUST_02061,79,5,4088.33,0
CUST_02062,25,5,3670.39,0
CUST_02063,198,2,1925.88,1
CUST_02064,325,2,700.3100000000001,1
CUST_02065,67,5,4282.04,0
CUST_02066,95,7,4970.77,0
CUST_02067,66,3,1669.35,1
CUST_02068,146,5,7133.39,0
CUST_02069,95,5,766.08,0
CUST_02070,21,1,342.38,1
CUST_02071,242,2,506.79,1
CUST_02072,1,9,10168.789999999999,0
CUST_02073,256,2,1107.39,1
CUST_02074,192,2,108.93,1
CUST_02075,5,3,6697.74,0
CUST_02076,68,4,2670.55,0
CUST_02077,95,3,7293.33,0
CUST_02078,99,8,6782.929999999999,0
CUST_02079,36,3,150.28,1
CUST_02080,391,2,3124.54,1
CUST_02081,147,2,416.45,1
CUST_02082,26,3,5621.0,0
CUST_02083,10,6,5927.959999999999,0
CUST_02084,11,5,1005.11,0
CUST_02085,65,5,6891.49,0
CUST_02086,42,3,953.02,1
CUST_02087,16,2,1217.94,0
CUST_02088,77,2,5706.33,0
CUST_02089,77,4,1917.3600000000001,0
CUST_02090,289,2,3613.21,1
CUST_02091,63,1,620.76,1
CUST_02092,74,2,676.9000000000001,1
CUST_02093,373,1,1372.5,1
CUST_02094,333,1,527.48,1
CUST_02095,52,9,10413.33,0
CUST_02096,375,1,220.28,1
CUST_02097,70,2,3872.7599999999998,1
CUST_02098,53,2,4995.780000000001,0
CUST_02099,5,4,1049.71,0
CUST_02100,436,1,2519.59,1
CUST_02101,203,4,6183.26,0
CUST_02102,10,3,1548.44,0
CUST_02103,116,3,3383.3199999999997,0
CUST_02104,196,3,2152.15,1
CUST_02105,4,4,7778.039999999999,0
CUST_02106,79,10,8878.75,0
CUST_02107,12,1,2448.58,1
CUST_02108,230,1,444.52,1
CUST_02109,98,7,8011.47,0
CUST_02110,68,3,8053.68,0
CUST_02111,244,2,894.53,1
CUST_02112,68,2,1568.23,1
CUST_02113,44,8,12182.230000000001,0
CUST_02114,22,3,2547.29,0
CUST_02115,8,7,9033.92,0
CUST_02116,51,6,7192.290000000001,0
CUST_02117,180,2,4566.41,1
CUST_02118,273,2,5676.26,1
CUST_02119,102,2,388.7,1
CUST_02120,73,3,633.8299999999999,1
CUST_02121,261,1,1126.56,1
CUST_02122,200,5,7415.0,0
CUST_02123,1,6,7909.799999999999,0
CUST_02124,133,1,377.46,1
CUST_02125,15,5,6039.389999999999,0
CUST_02126,4,9,11467.25,0
CUST_02127,89,3,6257.28,0
CUST_02128,102,4,1092.8,1
CUST_02129,249,2,804.51,1
CUST_02130,189,2,322.71000000000004,1
CUST_02131,125,3,2479.69,1
CUST_02132,427,2,2347.69,1
CUST_02133,158,3,4537.2300000000005,0
CUST_02134,160,10,20436.02,0
CUST_02135,423,1,1253.19,1
CUST_02136,153,1,206.35,1
CUST_02137,160,5,14602.300000000001,0
CUST_02138,18,8,13331.36,0
CUST_02139,15,6,9421.43,0
CUST_02140,140,4,2862.1499999999996,0
CUST_02141,182,2,653.24,1
CUST_02142,158,4,3168.02,0
CUST_02143,66,3,7565.01,0
CUST_02144,292,4,1737.0,1
CUST_02145,159,2,3807.11,1
CUST_02146,115,5,5192.54,0
CUST_02147,94,2,1384.2,1
CUST_02148,63,4,6571.389999999999,0
CUST_02149,88,4,1597.3799999999999,0
CUST_02150,373,2,865.06,1
CUST_02151,89,5,5060.04,0
CUST_02152,176,2,467.87,1
CUST_02153,104,2,2313.24,1
CUST_02154,107,3,269.81,1
CUST_02155,3,7,11980.33,0
CUST_02156,15,10,5518.22,0
CUST_02157,84,4,1943.89,0
CUST_02158,161,5,7076.45,0
CUST_02159,216,1,474.7,1
CUST_02160,295,3,1120.55,1
CUST_02161,12,10,5796.650000000001,0
CUST_02162,187,2,780.6500000000001,1
CUST_02163,217,1,806.43,1
CUST_02164,51,3,1314.31,1
CUST_02165,261,3,1115.13,1
CUST_02166,17,4,753.96,0
CUST_02167,133,3,1459.86,1
CUST_02168,138,5,1657.75,0
CUST_02169,16,4,1748.1499999999999,0
CUST_02170,31,3,2664.62,0
CUST_02171,25,2,1183.19,1
CUST_02172,125,1,2583.12,1
CUST_02173,58,3,1484.42,1
CUST_02174,346,1,294.5,1
CUST_02175,225,2,4029.75,1
CUST_02176,53,3,741.06,1
CUST_02177,90,4,1758.72,0
CUST_02178,137,2,1035.33,1
CUST_02179,301,2,1323.5,1
CUST_02180,86,3,2504.21,0
CUST_02181,197,2,2736.7999999999997,1
CUST_02182,20,3,5659.7,0
CUST_02183,343,2,18502.58,1
CUST_02184,274,3,700.84,1
CUST_02185,24,8,4497.76,0
CUST_02186,17,10,8679.57,0
CUST_02187,228,2,9969.599999999999,1
CUST_02188,84,3,21026.92,0
CUST_02189,75,2,1632.07,1
CUST_02190,82,5,5120.72,0
CUST_02191,93,2,713.59,1
CUST_02192,255,1,56.73,1
CUST_02193,358,1,517.56,1
CUST_02194,22,4,787.0999999999999,0
CUST_02195,11,4,17775.23,0
CUST_02196,61,2,695.6,1
CUST_02197,285,2,11514.16,1
CUST_02198,216,3,3407.7400000000002,1
CUST_02199,115,7,3863.2799999999997,0
CUST_02200,373,2,287.72,1
CUST_02201,122,1,155.34,1
CUST_02202,32,3,634.79,1
CUST_02203,239,3,7015.349999999999,0
CUST_02204,403,1,421.86,1
CUST_02205,401,1,403.68,1
CUST_02206,67,4,13579.76,0
CUST_02207,309,1,2221.18,1
CUST_02208,149,3,8632.0,0
CUST_02209,48,3,2138.7,0
CUST_02210,22,3,6031.4400000000005,0
CUST_02211,377,1,81.87,1
CUST_02212,41,1,61.98,1
CUST_02213,73,3,1185.53,1
CUST_02214,4,3,10842.17,0
CUST_02215,236,2,1505.24,1
CUST_02216,40,2,2006.64,1
CUST_02217,23,3,5074.62,0
CUST_02218,36,3,1169.8600000000001,0
CUST_02219,163,3,7723.950000000001,0
CUST_02220,154,3,2948.75,1
CUST_02221,265,1,409.71,1
CUST_02222,24,3,1109.6399999999999,0
CUST_02223,34,2,296.49,1
CUST_02224,202,1,464.73,1
CUST_02225,27,3,1179.59,0
CUST_02226,74,2,1366.19,1
CUST_02227,14,3,1671.0800000000002,0
CUST_02228,159,5,9753.13,0
CUST_02229,16,3,13359.3,0
CUST_02230,98,1,117.3,1
CUST_02231,246,3,3277.43,1
CUST_02232,141,1,607.5,1
CUST_02233,39,2,1557.74,1
CUST_02234,230,3,5551.17,1
CUST_02235,94,3,3017.22,0
CUST_02236,82,4,2160.4700000000003,0
CUST_02237,47,3,1260.45,0
CUST_02238,41,6,7359.62,0
CUST_02239,76,4,996.45,0
CUST_02240,114,2,1010.6200000000001,1
CUST_02241,54,5,5210.85,0
CUST_02242,51,4,3920.59,0
CUST_02243,341,1,228.16,1
CUST_02244,185,2,6900.55,1
CUST_02245,77,3,12587.48,0
CUST_02246,31,8,19360.229999999996,0
CUST_02247,58,4,21395.7,0
CUST_02248,115,3,433.19,1
CUST_02249,37,3,11051.349999999999,0
CUST_02250,274,1,568.84,1
CUST_02251,110,3,2526.16,1
CUST_02252,13,4,8277.2,0
CUST_02253,357,2,1004.0500000000001,1
CUST_02254,108,3,2136.46,1
CUST_02255,57,3,1221.5,1
CUST_02256,264,2,412.6,1
CUST_02257,27,3,2522.72,0
CUST_02258,191,1,2078.15,1
CUST_02259,109,2,245.43,1
CUST_02260,421,1,2439.05,1
CUST_02261,306,3,9659.76,0
CUST_02262,37,9,5535.82,0
CUST_02263,34,3,879.64,1
CUST_02264,276,1,2214.41,1
CUST_02265,73,3,8813.96,0
CUST_02266,173,3,651.47,1
CUST_02267,21,1,94.57,1
CUST_02268,350,2,238.8,1
CUST_02269,259,1,4989.58,1
CUST_02270,220,1,281.9,1
CUST_02271,19,2,3329.15,0
CUST_02272,97,5,11771.64,0
CUST_02273,97,1,2812.59,1
CUST_02274,59,7,2755.64,0
CUST_02275,120,2,546.3,1
CUST_02276,315,1,236.92,1
CUST_02277,304,3,1484.55,1
